20,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985246.25274752,1725073.96446509,11.15216512401,-74.21258462831,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
21,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985201.511358166,1725072.68177013,11.1522009016,-74.21298650136,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
22,TURISTICA PERLA DEL CARIBE,LA PAZ,15717,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985113.061160638,1724983.59641066,11.15135474516,-74.21384540929,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
23,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985002.317097852,1725125.61795507,11.15267862997,-74.21481032457,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
24,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985033.092618151,1725126.27616127,11.15268470916,-74.21452858086,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
25,TURISTICA PERLA DEL CARIBE,LA PAZ,12310,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985067.609902597,1725127.78772364,11.15269851827,-74.2142125853,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
26,TURISTICA PERLA DEL CARIBE,LA PAZ,12313,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985104.075839089,1725128.84641267,11.15270824106,-74.2138787481,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
27,TURISTICA PERLA DEL CARIBE,LA PAZ,15683,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985144.495857773,1725176.75603763,11.15314152508,-74.21350890861,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
28,TURISTICA PERLA DEL CARIBE,LA PAZ,A15682,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,RURAL SECUNDARIO,985102.647259549,1725177.74356763,11.15315027867,-74.2138920327,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
29,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,RURAL SECUNDARIO,985067.744944902,1725176.38308416,11.15313783408,-74.21421155432,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
30,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- REFLECTOR RECTANGULAR HALOGENO 150 W,150,CALLE,984993.431200053,1725171.42877641,11.15309273497,-74.2148918685,TUGSTENO HALOGENO,REFLECTOR RECTANGULAR,2019-09-12 10:13:19-05
31,TURISTICA PERLA DEL CARIBE,LA PAZ,7946,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,RURAL SECUNDARIO,984946.919537429,1725167.26348688,11.1530548843,-74.2153176605,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
32,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- REFLECTOR RECTANGULAR LED  100 W,100,RURAL SECUNDARIO,984960.683874445,1725383.93015531,11.15501366742,-74.21519257144,LED,REFLECTOR RECTANGULAR,2019-09-12 10:13:19-05
33,TURISTICA PERLA DEL CARIBE,LA PAZ,A13619,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985243.241868527,1725469.30610327,11.15578666548,-74.21260611996,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
34,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985244.321353847,1725499.19994968,11.15605691838,-74.21259636213,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
35,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985243.79238601,1725525.52357618,11.15629488889,-74.21260131477,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
36,TURISTICA PERLA DEL CARIBE,LA PAZ,A13617,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985240.948965045,1725553.77304792,11.15655026001,-74.21262746431,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
37,TURISTICA PERLA DEL CARIBE,LA PAZ,A13621,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985257.872063283,1725470.42924359,11.15579687928,-74.21247218539,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
38,TURISTICA PERLA DEL CARIBE,LA PAZ,A13618,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985291.85460496,1725470.20396046,11.15579498251,-74.21216107468,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
39,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- REFLECTOR CIRCULAR SODIO  150 W,150,CALLE,985315.160754496,1725474.58242606,11.15583466075,-74.21194772535,SODIO,REFLECTOR CIRCULAR,2019-09-12 10:13:19-05
40,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- REFLECTOR CIRCULAR AHORRADOR  50 W,50,CALLE,985315.597458872,1725502.63359475,11.15604927703,-74.21194377448,FLUORESCENTE,Sin Identificar...,2019-09-12 10:13:19-05
41,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- REFLECTOR CIRCULAR AHORRADOR  50 W,50,CALLE,985314.984101686,1725517.80026439,11.15613546381,-74.2119452446,FLUORESCENTE,Sin Identificar...,2019-09-12 10:13:19-05
42,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA VERTICAL ABIERTA SODIO  70 W,70,CALLE,985321.823970714,1725333.82388374,11.15456381161,-74.21188880916,SODIO,VERTICAL ABIERTA,2019-09-12 10:13:19-05
43,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- REFLECTOR RECTANGULAR AHORRADOR 42 W ,50,CALLE,985332.864411696,1725225.42682948,11.15357978259,-74.21182815648,FLUORESCENTE,REFLECTOR RECTANGULAR,2019-09-12 10:13:19-05
44,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- REFLECTOR RECTANGULAR SODIO 400 W,400,CALLE,985327.327359717,1725177.42686211,11.15314834374,-74.21183510635,SODIO,REFLECTOR RECTANGULAR,2019-09-12 10:13:19-05
45,TURISTICA PERLA DEL CARIBE,LA PAZ,10139,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985326.881312999,1725170.96567042,11.15308993098,-74.21183916304,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
46,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- REFLECTOR RECTANGULAR SODIO  150 W,150,CALLE,985324.879039758,1725133.80814673,11.15275400864,-74.21185733937,SODIO,REFLECTOR RECTANGULAR,2019-09-12 10:13:19-05
47,TURISTICA PERLA DEL CARIBE,LA PAZ,15666,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985311.764731622,1724989.56431065,11.15144995123,-74.21197680003,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
48,TURISTICA PERLA DEL CARIBE,LA PAZ,A15724,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985305.187449849,1724925.37542956,11.15086963921,-74.21203674723,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
49,TURISTICA PERLA DEL CARIBE,LA PAZ,A11445,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985303.018255384,1724861.54076029,11.15029254743,-74.21205634045,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
50,TURISTICA PERLA DEL CARIBE,LA PAZ,,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985302.191448821,1724848.77822807,11.15017716725,-74.21206385665,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
51,TURISTICA PERLA DEL CARIBE,LA PAZ,A11442,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985302.733707096,1724823.3857744,11.14994761474,-74.21205878681,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
52,TURISTICA PERLA DEL CARIBE,LA PAZ,A11614,ALUMBRADO PUBLICO -/- LUMINARIA HORIZONTAL CERRADA CON FOTOCELDA SODIO  70 W,70,CALLE,985277.740135689,1724687.17240739,11.14871610585,-74.21228703087,SODIO,Sin Identificar...,2019-09-12 10:13:19-05
